order_item_id,order_id,product_id,quantity,unit_price,discount_amount
ITEM-000000411,ORD-00000155,PROD-000260,4,87.01,8.05
ITEM-000000412,ORD-00000155,PROD-000284,1,47.52,4.27
ITEM-000000413,ORD-00000156,PROD-000165,5,223.01,21.21
ITEM-000000414,ORD-00000156,PROD-000078,1,104.84,9.45
ITEM-000000415,ORD-00000157,PROD-000044,5,31.7,4.1
ITEM-000000416,ORD-00000157,PROD-000021,2,258.38,36.57
ITEM-000000417,ORD-00000157,PROD-000225,5,155.38,16.24
ITEM-000000418,ORD-00000158,PROD-000187,3,71.53,13.13
ITEM-000000419,ORD-00000158,PROD-000199,4,250.55,38.81
ITEM-000000420,ORD-00000159,PROD-000172,1,183.04,12.07
ITEM-000000421,ORD-00000160,PROD-000146,3,200.24,28.98
ITEM-000000422,ORD-00000160,PROD-000077,3,105.6,1.72
ITEM-000000423,ORD-00000160,PROD-000073,3,65.08,4.04
ITEM-000000424,ORD-00000160,PROD-000201,2,154.94,18.44
ITEM-000000425,ORD-00000161,PROD-000159,5,115.09,8.67
ITEM-000000426,ORD-00000162,PROD-000066,5,12.81,0.24
ITEM-000000427,ORD-00000162,PROD-000217,5,39.78,2.88
ITEM-000000428,ORD-00000162,PROD-000186,3,39.92,1.44
ITEM-000000429,ORD-00000163,PROD-000175,4,285.03,10.95
ITEM-000000430,ORD-00000163,PROD-000071,2,48.6,0.75
ITEM-000000431,ORD-00000164,PROD-000260,5,87.01,14.53
ITEM-000000432,ORD-00000165,PROD-000173,5,253.18,6.64
ITEM-000000433,ORD-00000166,PROD-000079,2,158.41,5.73
ITEM-000000434,ORD-00000166,PROD-000085,4,65.75,0.57
ITEM-000000435,ORD-00000166,PROD-000187,2,71.53,13.87
ITEM-000000436,ORD-00000166,PROD-000146,4,200.24,9.37
ITEM-000000437,ORD-00000167,PROD-000159,4,115.09,20.81
ITEM-000000438,ORD-00000167,PROD-000100,3,199.6,27.08
ITEM-000000439,ORD-00000168,PROD-000237,3,214.52,33.38
ITEM-000000440,ORD-00000168,PROD-000258,5,173.11,14.49
ITEM-000000441,ORD-00000168,PROD-000083,2,56.68,9.08
ITEM-000000442,ORD-00000168,PROD-000071,3,48.6,0.51
ITEM-000000443,ORD-00000169,PROD-000191,5,254.19,47.5
ITEM-000000444,ORD-00000169,PROD-000265,1,55.67,3.17
ITEM-000000445,ORD-00000169,PROD-000083,3,56.68,5.09
ITEM-000000446,ORD-00000169,PROD-000263,2,60.67,10.08
ITEM-000000447,ORD-00000170,PROD-000114,4,178.3,31.55
ITEM-000000448,ORD-00000171,PROD-000213,1,151.52,12.01
ITEM-000000449,ORD-00000172,PROD-000121,4,258.33,51.38
ITEM-000000450,ORD-00000172,PROD-000192,2,222.13,1.25
ITEM-000000451,ORD-00000172,PROD-000051,3,151.67,24.01
ITEM-000000452,ORD-00000173,PROD-000020,3,193.41,35.49
ITEM-000000453,ORD-00000173,PROD-000242,2,248.42,37.7
ITEM-000000454,ORD-00000174,PROD-000230,5,66.97,0.07
ITEM-000000455,ORD-00000174,PROD-000041,1,146.19,7.48
ITEM-000000456,ORD-00000174,PROD-000077,5,105.6,19.86
ITEM-000000457,ORD-00000174,PROD-000271,4,142.48,3.17
ITEM-000000458,ORD-00000175,PROD-000122,3,174.47,4.25
ITEM-000000459,ORD-00000175,PROD-000123,4,211.38,27.01
ITEM-000000460,ORD-00000175,PROD-000235,1,121.53,2.69
ITEM-000000461,ORD-00000176,PROD-000275,1,143.99,18.2
ITEM-000000462,ORD-00000176,PROD-000295,2,19.6,2.82
ITEM-000000463,ORD-00000176,PROD-000150,4,213.07,0.07
ITEM-000000464,ORD-00000176,PROD-000181,2,155.05,17.7
ITEM-000000465,ORD-00000177,PROD-000044,5,31.7,6.18
ITEM-000000466,ORD-00000177,PROD-000035,5,17.96,1.95
ITEM-000000467,ORD-00000178,PROD-000200,4,169.62,1.48
ITEM-000000468,ORD-00000179,PROD-000192,3,222.13,33.2
ITEM-000000469,ORD-00000179,PROD-000183,1,197.83,13.64
ITEM-000000470,ORD-00000179,PROD-000054,5,6.16,0.91
ITEM-000000471,ORD-00000179,PROD-000171,2,85.33,0.76
ITEM-000000472,ORD-00000180,PROD-000090,4,115.9,22.74
ITEM-000000473,ORD-00000180,PROD-000246,2,42.16,6.84
ITEM-000000474,ORD-00000180,PROD-000033,4,93.06,0.69
ITEM-000000475,ORD-00000181,PROD-000023,2,61.71,10.93
ITEM-000000476,ORD-00000181,PROD-000162,3,263.26,27.14
ITEM-000000477,ORD-00000182,PROD-000130,1,154.33,23.25
ITEM-000000478,ORD-00000182,PROD-000098,3,54.47,3.89
ITEM-000000479,ORD-00000182,PROD-000025,3,124.64,6.81
ITEM-000000480,ORD-00000182,PROD-000189,4,238.16,42.37
ITEM-000000481,ORD-00000183,PROD-000198,3,196.53,38.27
ITEM-000000482,ORD-00000183,PROD-000255,4,36.59,2.69
ITEM-000000483,ORD-00000183,PROD-000266,3,145.38,23.29
ITEM-000000484,ORD-00000183,PROD-000218,1,184.34,15.88
ITEM-000000485,ORD-00000184,PROD-000280,3,137.35,8.82
ITEM-000000486,ORD-00000184,PROD-000041,3,146.19,19.32
ITEM-000000487,ORD-00000185,PROD-000229,5,175.01,25.12
ITEM-000000488,ORD-00000185,PROD-000086,4,126.38,8.89
ITEM-000000489,ORD-00000185,PROD-000022,3,178.72,21.98
ITEM-000000490,ORD-00000186,PROD-000141,1,197.96,2.97
ITEM-000000491,ORD-00000186,PROD-000208,3,11.88,1.22
ITEM-000000492,ORD-00000186,PROD-000082,1,153.69,4.39
ITEM-000000493,ORD-00000186,PROD-000225,1,155.38,3.92
ITEM-000000494,ORD-00000187,PROD-000188,3,170.88,13.08
ITEM-000000495,ORD-00000187,PROD-000291,1,181.27,21.94
ITEM-000000496,ORD-00000188,PROD-000190,3,66.83,5.93
ITEM-000000497,ORD-00000188,PROD-000040,5,52.71,1.45
ITEM-000000498,ORD-00000188,PROD-000188,4,170.88,10.74
ITEM-000000499,ORD-00000188,PROD-000143,2,136.71,26.26
ITEM-000000500,ORD-00000189,PROD-000096,4,261.99,27.13
ITEM-000000501,ORD-00000190,PROD-000135,3,164.35,23.14
ITEM-000000502,ORD-00000191,PROD-000147,4,65.7,2.63
ITEM-000000503,ORD-00000191,PROD-000070,1,170.09,15.38
ITEM-000000504,ORD-00000192,PROD-000045,3,139.38,18.62
ITEM-000000505,ORD-00000192,PROD-000034,5,22.91,2.48
ITEM-000000506,ORD-00000192,PROD-000154,2,128.85,18.34
ITEM-000000507,ORD-00000192,PROD-000090,3,115.9,11.79
ITEM-000000508,ORD-00000193,PROD-000103,2,155.54,7.36
ITEM-000000509,ORD-00000194,PROD-000014,3,250.44,27.75
ITEM-000000510,ORD-00000194,PROD-000189,4,238.16,38.28
ITEM-000000511,ORD-00000194,PROD-000283,2,40.56,4.96
ITEM-000000512,ORD-00000194,PROD-000045,1,139.38,8.62
ITEM-000000513,ORD-00000195,PROD-000270,4,159.71,24.57
ITEM-000000514,ORD-00000195,PROD-000295,1,19.6,0.49
ITEM-000000515,ORD-00000195,PROD-000163,1,87.64,7.89
ITEM-000000516,ORD-00000195,PROD-000265,3,55.67,1.43
ITEM-000000517,ORD-00000196,PROD-000067,4,47.96,4.82
ITEM-000000518,ORD-00000196,PROD-000029,1,254.26,26.35
ITEM-000000519,ORD-00000197,PROD-000085,2,65.75,4.24
ITEM-000000520,ORD-00000197,PROD-000116,3,189.39,35.89
ITEM-000000521,ORD-00000197,PROD-000266,3,145.38,24.6
ITEM-000000522,ORD-00000198,PROD-000101,5,132.99,7.3
ITEM-000000523,ORD-00000198,PROD-000156,5,108.51,11.58
ITEM-000000524,ORD-00000198,PROD-000258,2,173.11,20.49
ITEM-000000525,ORD-00000199,PROD-000088,5,144.7,20.86
ITEM-000000526,ORD-00000199,PROD-000173,5,253.18,2.09
ITEM-000000527,ORD-00000200,PROD-000042,1,20.87,3.96
ITEM-000000528,ORD-00000201,PROD-000108,5,129.74,10.81
ITEM-000000529,ORD-00000201,PROD-000016,4,56.87,10.11
ITEM-000000530,ORD-00000201,PROD-000280,3,137.35,17.63
ITEM-000000531,ORD-00000202,PROD-000248,2,206.76,33.28
ITEM-000000532,ORD-00000202,PROD-000208,3,11.88,1.08
ITEM-000000533,ORD-00000202,PROD-000031,2,215.03,18.91
ITEM-000000534,ORD-00000203,PROD-000238,2,67.16,4.57
ITEM-000000535,ORD-00000203,PROD-000074,3,214.62,36.98
ITEM-000000536,ORD-00000203,PROD-000164,3,160.68,31.34
ITEM-000000537,ORD-00000203,PROD-000067,3,47.96,4.94
ITEM-000000538,ORD-00000204,PROD-000164,2,160.68,14.99
ITEM-000000539,ORD-00000205,PROD-000231,2,126.83,3.57
ITEM-000000540,ORD-00000205,PROD-000026,3,248.15,46.92
ITEM-000000541,ORD-00000205,PROD-000215,2,145.42,28.0
ITEM-000000542,ORD-00000206,PROD-000168,5,145.2,20.94
ITEM-000000543,ORD-00000206,PROD-000098,2,54.47,5.43
ITEM-000000544,ORD-00000207,PROD-000256,3,26.12,2.6
ITEM-000000545,ORD-00000207,PROD-000047,4,16.68,1.69
ITEM-000000546,ORD-00000207,PROD-000124,2,85.6,9.99
ITEM-000000547,ORD-00000207,PROD-000025,1,124.64,7.01
ITEM-000000548,ORD-00000208,PROD-000147,5,65.7,0.11
ITEM-000000549,ORD-00000208,PROD-000056,4,207.38,5.56
ITEM-000000550,ORD-00000208,PROD-000136,3,57.07,8.72
ITEM-000000551,ORD-00000208,PROD-000188,1,170.88,13.69
ITEM-000000552,ORD-00000209,PROD-000186,5,39.92,2.3
ITEM-000000553,ORD-00000209,PROD-000198,5,196.53,17.7
ITEM-000000554,ORD-00000210,PROD-000061,2,156.43,30.51
ITEM-000000555,ORD-00000210,PROD-000202,3,170.28,27.07
ITEM-000000556,ORD-00000210,PROD-000174,5,92.99,17.46
ITEM-000000557,ORD-00000211,PROD-000102,5,242.49,24.69
ITEM-000000558,ORD-00000211,PROD-000257,1,285.25,2.58
ITEM-000000559,ORD-00000212,PROD-000171,4,85.33,8.86
ITEM-000000560,ORD-00000212,PROD-000077,5,105.6,18.86
ITEM-000000561,ORD-00000213,PROD-000168,5,145.2,9.25
ITEM-000000562,ORD-00000213,PROD-000202,5,170.28,25.18
ITEM-000000563,ORD-00000214,PROD-000173,5,253.18,41.94
ITEM-000000564,ORD-00000214,PROD-000273,4,164.42,23.31
ITEM-000000565,ORD-00000214,PROD-000154,4,128.85,21.02
ITEM-000000566,ORD-00000215,PROD-000170,1,124.7,24.44
ITEM-000000567,ORD-00000215,PROD-000299,3,233.47,37.2
ITEM-000000568,ORD-00000215,PROD-000014,5,250.44,23.77
ITEM-000000569,ORD-00000216,PROD-000027,5,268.28,25.78
ITEM-000000570,ORD-00000216,PROD-000269,5,116.44,18.04
ITEM-000000571,ORD-00000217,PROD-000076,2,192.0,1.21
ITEM-000000572,ORD-00000217,PROD-000057,2,202.38,0.77
ITEM-000000573,ORD-00000217,PROD-000161,4,9.57,0.29
ITEM-000000574,ORD-00000217,PROD-000105,4,56.39,5.66
ITEM-000000575,ORD-00000218,PROD-000032,2,114.8,11.91
ITEM-000000576,ORD-00000218,PROD-000288,3,13.25,2.65
ITEM-000000577,ORD-00000218,PROD-000245,5,6.0,0.45
ITEM-000000578,ORD-00000218,PROD-000089,4,64.06,11.69
ITEM-000000579,ORD-00000219,PROD-000280,3,137.35,18.57
ITEM-000000580,ORD-00000219,PROD-000136,5,57.07,5.53
ITEM-000000581,ORD-00000219,PROD-000127,3,79.49,8.87
ITEM-000000582,ORD-00000220,PROD-000153,3,111.79,15.76
ITEM-000000583,ORD-00000220,PROD-000251,3,149.42,14.34
ITEM-000000584,ORD-00000221,PROD-000148,1,173.72,19.92
ITEM-000000585,ORD-00000221,PROD-000279,4,88.92,15.93
ITEM-000000586,ORD-00000221,PROD-000203,3,217.05,41.44
ITEM-000000587,ORD-00000222,PROD-000149,1,175.39,10.09
ITEM-000000588,ORD-00000222,PROD-000041,3,146.19,27.02
ITEM-000000589,ORD-00000223,PROD-000246,2,42.16,1.7
ITEM-000000590,ORD-00000223,PROD-000276,3,96.15,17.94
ITEM-000000591,ORD-00000223,PROD-000140,2,113.52,2.48
ITEM-000000592,ORD-00000224,PROD-000125,1,191.28,25.63
ITEM-000000593,ORD-00000224,PROD-000272,2,241.9,30.86
ITEM-000000594,ORD-00000225,PROD-000052,4,197.07,13.02
ITEM-000000595,ORD-00000226,PROD-000052,2,197.07,0.2
ITEM-000000596,ORD-00000226,PROD-000282,2,158.46,12.9
ITEM-000000597,ORD-00000226,PROD-000244,4,54.61,7.11
ITEM-000000598,ORD-00000226,PROD-000148,3,173.72,9.92
ITEM-000000599,ORD-00000227,PROD-000046,5,37.28,1.73
ITEM-000000600,ORD-00000228,PROD-000090,4,115.9,20.45
ITEM-000000601,ORD-00000229,PROD-000019,4,146.76,23.13
ITEM-000000602,ORD-00000229,PROD-000096,3,261.99,45.94
ITEM-000000603,ORD-00000230,PROD-000153,5,111.79,13.48
ITEM-000000604,ORD-00000231,PROD-000146,4,200.24,39.61
ITEM-000000605,ORD-00000231,PROD-000279,5,88.92,8.78
ITEM-000000606,ORD-00000231,PROD-000069,5,294.54,27.57
ITEM-000000607,ORD-00000232,PROD-000058,3,86.29,2.8
ITEM-000000608,ORD-00000232,PROD-000235,3,121.53,17.47
ITEM-000000609,ORD-00000233,PROD-000173,3,253.18,28.75
ITEM-000000610,ORD-00000234,PROD-000090,5,115.9,19.85
ITEM-000000611,ORD-00000234,PROD-000208,4,11.88,1.22
ITEM-000000612,ORD-00000235,PROD-000206,1,129.81,4.8
ITEM-000000613,ORD-00000236,PROD-000245,3,6.0,1.12
ITEM-000000614,ORD-00000236,PROD-000004,3,61.96,4.75
ITEM-000000615,ORD-00000237,PROD-000137,3,34.68,2.09
ITEM-000000616,ORD-00000237,PROD-000294,1,268.13,14.03
ITEM-000000617,ORD-00000237,PROD-000185,2,183.85,2.28
ITEM-000000618,ORD-00000237,PROD-000061,4,156.43,9.6
ITEM-000000619,ORD-00000238,PROD-000258,3,173.11,23.9
ITEM-000000620,ORD-00000238,PROD-000152,3,40.04,4.92
ITEM-000000621,ORD-00000238,PROD-000113,2,38.45,3.68
ITEM-000000622,ORD-00000238,PROD-000233,5,153.78,11.49
ITEM-000000623,ORD-00000239,PROD-000276,2,96.15,14.65
ITEM-000000624,ORD-00000239,PROD-000042,5,20.87,1.86
ITEM-000000625,ORD-00000239,PROD-000186,1,39.92,7.32
ITEM-000000626,ORD-00000239,PROD-000058,1,86.29,14.3
ITEM-000000627,ORD-00000240,PROD-000294,5,268.13,8.04
ITEM-000000628,ORD-00000240,PROD-000168,5,145.2,12.83
ITEM-000000629,ORD-00000241,PROD-000299,4,233.47,4.25
ITEM-000000630,ORD-00000241,PROD-000262,4,149.73,24.22
ITEM-000000631,ORD-00000242,PROD-000068,5,284.88,23.67
ITEM-000000632,ORD-00000242,PROD-000289,1,86.07,9.62
ITEM-000000633,ORD-00000242,PROD-000158,1,51.52,4.08
ITEM-000000634,ORD-00000242,PROD-000002,2,24.12,2.79
ITEM-000000635,ORD-00000243,PROD-000217,3,39.78,5.57
ITEM-000000636,ORD-00000244,PROD-000036,4,46.08,0.29
ITEM-000000637,ORD-00000245,PROD-000093,2,178.93,27.41
ITEM-000000638,ORD-00000245,PROD-000216,3,179.85,35.71
ITEM-000000639,ORD-00000245,PROD-000196,4,266.04,46.27
ITEM-000000640,ORD-00000245,PROD-000194,4,65.76,1.06
ITEM-000000641,ORD-00000246,PROD-000179,1,215.5,7.69
ITEM-000000642,ORD-00000246,PROD-000276,4,96.15,10.17
ITEM-000000643,ORD-00000247,PROD-000002,1,24.12,4.72
ITEM-000000644,ORD-00000247,PROD-000238,5,67.16,5.7
ITEM-000000645,ORD-00000248,PROD-000118,2,182.0,16.77
ITEM-000000646,ORD-00000248,PROD-000080,3,141.46,5.33
ITEM-000000647,ORD-00000248,PROD-000058,1,86.29,13.97
ITEM-000000648,ORD-00000248,PROD-000215,5,145.42,22.28
ITEM-000000649,ORD-00000249,PROD-000124,2,85.6,1.15
ITEM-000000650,ORD-00000250,PROD-000229,5,175.01,23.52
ITEM-000000651,ORD-00000251,PROD-000126,1,87.75,7.06
ITEM-000000652,ORD-00000252,PROD-000277,2,89.29,13.47
ITEM-000000653,ORD-00000252,PROD-000029,2,254.26,25.62
ITEM-000000654,ORD-00000253,PROD-000120,5,150.5,9.6
ITEM-000000655,ORD-00000253,PROD-000165,2,223.01,13.46
ITEM-000000656,ORD-00000253,PROD-000074,5,214.62,9.49
ITEM-000000657,ORD-00000254,PROD-000141,1,197.96,22.04
ITEM-000000658,ORD-00000254,PROD-000090,4,115.9,12.88
ITEM-000000659,ORD-00000254,PROD-000025,3,124.64,23.47
ITEM-000000660,ORD-00000255,PROD-000269,3,116.44,16.22
ITEM-000000661,ORD-00000255,PROD-000210,2,24.0,1.44
ITEM-000000662,ORD-00000255,PROD-000095,5,256.52,24.29
ITEM-000000663,ORD-00000255,PROD-000116,3,189.39,32.48
ITEM-000000664,ORD-00000256,PROD-000238,1,67.16,7.55
ITEM-000000665,ORD-00000256,PROD-000214,5,199.19,21.11
ITEM-000000666,ORD-00000257,PROD-000125,3,191.28,7.78
ITEM-000000667,ORD-00000257,PROD-000041,4,146.19,24.77
ITEM-000000668,ORD-00000257,PROD-000048,5,239.02,34.64
ITEM-000000669,ORD-00000257,PROD-000098,1,54.47,2.92
ITEM-000000670,ORD-00000258,PROD-000038,2,87.71,14.12
ITEM-000000671,ORD-00000259,PROD-000246,2,42.16,7.33
ITEM-000000672,ORD-00000259,PROD-000171,3,85.33,16.33
ITEM-000000673,ORD-00000260,PROD-000109,2,82.03,15.78
ITEM-000000674,ORD-00000261,PROD-000246,2,42.16,5.87
ITEM-000000675,ORD-00000262,PROD-000204,2,193.75,21.39
ITEM-000000676,ORD-00000262,PROD-000145,4,223.58,20.85
ITEM-000000677,ORD-00000263,PROD-000158,3,51.52,3.71
ITEM-000000678,ORD-00000263,PROD-000255,4,36.59,0.72
ITEM-000000679,ORD-00000263,PROD-000241,3,199.27,36.44
ITEM-000000680,ORD-00000264,PROD-000161,4,9.57,0.09
ITEM-000000681,ORD-00000264,PROD-000114,2,178.3,0.58
ITEM-000000682,ORD-00000264,PROD-000284,5,47.52,5.5
ITEM-000000683,ORD-00000265,PROD-000152,2,40.04,1.57
ITEM-000000684,ORD-00000265,PROD-000118,4,182.0,20.74
ITEM-000000685,ORD-00000265,PROD-000126,4,87.75,9.66
ITEM-000000686,ORD-00000265,PROD-000173,3,253.18,38.65
ITEM-000000687,ORD-00000266,PROD-000252,4,138.21,4.65
ITEM-000000688,ORD-00000266,PROD-000181,2,155.05,4.34
ITEM-000000689,ORD-00000266,PROD-000280,4,137.35,5.06
ITEM-000000690,ORD-00000266,PROD-000278,1,201.25,21.09
ITEM-000000691,ORD-00000267,PROD-000025,1,124.64,10.28
ITEM-000000692,ORD-00000268,PROD-000035,2,17.96,0.03
ITEM-000000693,ORD-00000268,PROD-000259,4,58.93,4.4
ITEM-000000694,ORD-00000269,PROD-000250,1,168.52,0.22
ITEM-000000695,ORD-00000269,PROD-000283,4,40.56,0.1
ITEM-000000696,ORD-00000269,PROD-000272,3,241.9,25.92
ITEM-000000697,ORD-00000269,PROD-000147,1,65.7,6.6
ITEM-000000698,ORD-00000270,PROD-000092,1,68.92,12.65
ITEM-000000699,ORD-00000270,PROD-000269,2,116.44,5.61
ITEM-000000700,ORD-00000270,PROD-000270,3,159.71,26.04
ITEM-000000701,ORD-00000270,PROD-000137,4,34.68,0.55
ITEM-000000702,ORD-00000271,PROD-000236,5,24.26,1.18
ITEM-000000703,ORD-00000271,PROD-000116,3,189.39,25.91
ITEM-000000704,ORD-00000271,PROD-000042,1,20.87,0.39
ITEM-000000705,ORD-00000271,PROD-000195,4,272.68,30.14
ITEM-000000706,ORD-00000272,PROD-000005,2,162.22,2.68
ITEM-000000707,ORD-00000273,PROD-000170,5,124.7,24.37
ITEM-000000708,ORD-00000273,PROD-000049,5,162.37,29.85
ITEM-000000709,ORD-00000273,PROD-000118,2,182.0,32.81
ITEM-000000710,ORD-00000273,PROD-000291,4,181.27,9.83
ITEM-000000711,ORD-00000274,PROD-000144,5,184.59,20.8
ITEM-000000712,ORD-00000275,PROD-000092,3,68.92,0.22
ITEM-000000713,ORD-00000276,PROD-000074,4,214.62,39.87
ITEM-000000714,ORD-00000276,PROD-000154,2,128.85,14.53
ITEM-000000715,ORD-00000277,PROD-000277,3,89.29,6.85
ITEM-000000716,ORD-00000277,PROD-000072,1,70.42,7.05
ITEM-000000717,ORD-00000277,PROD-000178,1,192.03,3.75
ITEM-000000718,ORD-00000277,PROD-000119,1,241.98,16.48
ITEM-000000719,ORD-00000278,PROD-000168,1,145.2,18.41
ITEM-000000720,ORD-00000278,PROD-000231,4,126.83,5.79
ITEM-000000721,ORD-00000278,PROD-000284,4,47.52,4.1
ITEM-000000722,ORD-00000278,PROD-000300,4,90.24,1.55
ITEM-000000723,ORD-00000279,PROD-000127,1,79.49,1.3
ITEM-000000724,ORD-00000279,PROD-000079,4,158.41,22.55
ITEM-000000725,ORD-00000279,PROD-000079,4,158.41,10.03
ITEM-000000726,ORD-00000280,PROD-000047,1,16.68,3.15
ITEM-000000727,ORD-00000281,PROD-000185,3,183.85,3.76
ITEM-000000728,ORD-00000281,PROD-000045,2,139.38,12.01
ITEM-000000729,ORD-00000281,PROD-000286,5,239.45,24.54
ITEM-000000730,ORD-00000281,PROD-000053,1,113.39,2.03
ITEM-000000731,ORD-00000282,PROD-000167,4,71.98,0.18
ITEM-000000732,ORD-00000283,PROD-000199,1,250.55,36.32
ITEM-000000733,ORD-00000283,PROD-000287,2,54.46,6.23
ITEM-000000734,ORD-00000283,PROD-000087,4,82.01,2.78
ITEM-000000735,ORD-00000283,PROD-000138,3,256.34,13.76
ITEM-000000736,ORD-00000284,PROD-000033,2,93.06,8.09
ITEM-000000737,ORD-00000284,PROD-000216,3,179.85,17.42
ITEM-000000738,ORD-00000285,PROD-000185,3,183.85,34.72
ITEM-000000739,ORD-00000286,PROD-000101,4,132.99,2.85
ITEM-000000740,ORD-00000286,PROD-000156,1,108.51,20.59
ITEM-000000741,ORD-00000286,PROD-000171,5,85.33,6.48
ITEM-000000742,ORD-00000286,PROD-000169,4,273.71,18.32
ITEM-000000743,ORD-00000287,PROD-000154,3,128.85,15.54
ITEM-000000744,ORD-00000287,PROD-000103,4,155.54,9.77
ITEM-000000745,ORD-00000288,PROD-000164,3,160.68,23.62
ITEM-000000746,ORD-00000288,PROD-000252,5,138.21,21.62
ITEM-000000747,ORD-00000288,PROD-000167,4,71.98,4.04
ITEM-000000748,ORD-00000288,PROD-000202,3,170.28,3.88
ITEM-000000749,ORD-00000289,PROD-000280,2,137.35,18.73
ITEM-000000750,ORD-00000289,PROD-000282,1,158.46,30.2
ITEM-000000751,ORD-00000290,PROD-000108,4,129.74,20.7
ITEM-000000752,ORD-00000290,PROD-000036,4,46.08,6.2
ITEM-000000753,ORD-00000290,PROD-000072,3,70.42,3.41
ITEM-000000754,ORD-00000290,PROD-000079,4,158.41,25.0
ITEM-000000755,ORD-00000291,PROD-000230,5,66.97,6.42
ITEM-000000756,ORD-00000292,PROD-000274,5,105.23,19.44
ITEM-000000757,ORD-00000292,PROD-000215,5,145.42,1.07
ITEM-000000758,ORD-00000292,PROD-000185,5,183.85,21.83
ITEM-000000759,ORD-00000292,PROD-000044,1,31.7,4.88
ITEM-000000760,ORD-00000293,PROD-000086,5,126.38,1.12
ITEM-000000761,ORD-00000293,PROD-000205,3,111.74,21.58
ITEM-000000762,ORD-00000293,PROD-000221,1,68.23,0.14
ITEM-000000763,ORD-00000294,PROD-000114,5,178.3,26.63
ITEM-000000764,ORD-00000294,PROD-000286,5,239.45,32.93
ITEM-000000765,ORD-00000294,PROD-000114,4,178.3,13.34
ITEM-000000766,ORD-00000295,PROD-000257,2,285.25,19.68
ITEM-000000767,ORD-00000295,PROD-000013,4,89.16,1.86
ITEM-000000768,ORD-00000295,PROD-000213,1,151.52,3.52
ITEM-000000769,ORD-00000295,PROD-000073,3,65.08,4.06
ITEM-000000770,ORD-00000296,PROD-000106,5,222.78,21.52
ITEM-000000771,ORD-00000296,PROD-000244,1,54.61,4.79
ITEM-000000772,ORD-00000296,PROD-000232,3,124.85,1.68
ITEM-000000773,ORD-00000296,PROD-000023,1,61.71,0.28
ITEM-000000774,ORD-00000297,PROD-000056,2,207.38,38.57
ITEM-000000775,ORD-00000297,PROD-000125,5,191.28,6.67
ITEM-000000776,ORD-00000297,PROD-000082,3,153.69,17.21
ITEM-000000777,ORD-00000298,PROD-000119,4,241.98,30.48
ITEM-000000778,ORD-00000298,PROD-000096,4,261.99,20.73
ITEM-000000779,ORD-00000298,PROD-000102,4,242.49,28.72
ITEM-000000780,ORD-00000298,PROD-000200,1,169.62,23.91
ITEM-000000781,ORD-00000299,PROD-000143,1,136.71,15.79
ITEM-000000782,ORD-00000299,PROD-000275,2,143.99,10.53
ITEM-000000783,ORD-00000300,PROD-000235,1,121.53,6.38
ITEM-000000784,ORD-00000300,PROD-000251,5,149.42,28.87
ITEM-000000785,ORD-00000301,PROD-000199,5,250.55,19.67
ITEM-000000786,ORD-00000301,PROD-000059,3,24.94,1.76
ITEM-000000787,ORD-00000301,PROD-000235,5,121.53,4.19
ITEM-000000788,ORD-00000302,PROD-000044,2,31.7,1.99
ITEM-000000789,ORD-00000302,PROD-000123,3,211.38,4.94
ITEM-000000790,ORD-00000302,PROD-000192,2,222.13,22.69
ITEM-000000791,ORD-00000303,PROD-000071,5,48.6,3.73
ITEM-000000792,ORD-00000303,PROD-000096,4,261.99,33.3
ITEM-000000793,ORD-00000303,PROD-000089,5,64.06,2.14
ITEM-000000794,ORD-00000303,PROD-000148,2,173.72,6.5
ITEM-000000795,ORD-00000304,PROD-000028,3,283.29,53.93
ITEM-000000796,ORD-00000304,PROD-000249,2,45.99,1.79
ITEM-000000797,ORD-00000304,PROD-000197,5,142.58,14.41
ITEM-000000798,ORD-00000304,PROD-000254,4,59.19,8.11
ITEM-000000799,ORD-00000305,PROD-000228,4,119.68,4.0
ITEM-000000800,ORD-00000305,PROD-000290,1,96.01,15.28
ITEM-000000801,ORD-00000305,PROD-000113,3,38.45,0.25
ITEM-000000802,ORD-00000305,PROD-000116,5,189.39,10.93
ITEM-000000803,ORD-00000306,PROD-000290,4,96.01,10.56
ITEM-000000804,ORD-00000306,PROD-000058,5,86.29,1.97
ITEM-000000805,ORD-00000306,PROD-000279,3,88.92,9.64
ITEM-000000806,ORD-00000306,PROD-000022,4,178.72,19.53
ITEM-000000807,ORD-00000307,PROD-000053,2,113.39,6.75
ITEM-000000808,ORD-00000307,PROD-000017,4,59.6,3.13
ITEM-000000809,ORD-00000307,PROD-000045,4,139.38,24.12
ITEM-000000810,ORD-00000307,PROD-000061,2,156.43,6.57
ITEM-000000811,ORD-00000308,PROD-000220,2,23.88,2.94
ITEM-000000812,ORD-00000308,PROD-000106,2,222.78,35.89
ITEM-000000813,ORD-00000308,PROD-000292,3,123.71,13.17
ITEM-000000814,ORD-00000309,PROD-000166,3,161.73,9.36
ITEM-000000815,ORD-00000309,PROD-000137,5,34.68,6.84
ITEM-000000816,ORD-00000310,PROD-000070,4,170.09,31.25
ITEM-000000817,ORD-00000311,PROD-000065,2,11.5,0.57
ITEM-000000818,ORD-00000311,PROD-000165,2,223.01,33.96
ITEM-000000819,ORD-00000311,PROD-000202,4,170.28,4.84
