payment_id,order_id,payment_method,payment_status,amount
PAY-00000451,ORD-00000451,WALLET,APPROVED,88.18
PAY-00000452,ORD-00000452,TRANSFER,APPROVED,774.29
PAY-00000453,ORD-00000453,CASH,APPROVED,783.28
PAY-00000454,ORD-00000454,WALLET,APPROVED,80.8
PAY-00000455,ORD-00000455,TRANSFER,APPROVED,44.12
PAY-00000456,ORD-00000456,WALLET,APPROVED,534.53
PAY-00000457,ORD-00000457,WALLET,APPROVED,279.86
PAY-00000458,ORD-00000458,TRANSFER,APPROVED,683.71
PAY-00000459,ORD-00000459,CARD,APPROVED,877.28
PAY-00000460,ORD-00000460,WALLET,APPROVED,695.57
PAY-00000461,ORD-00000461,CARD,APPROVED,256.89
PAY-00000462,ORD-00000462,CARD,APPROVED,847.91
PAY-00000463,ORD-00000463,TRANSFER,APPROVED,562.48
PAY-00000464,ORD-00000464,CASH,APPROVED,151.49
PAY-00000465,ORD-00000465,CARD,APPROVED,295.26
PAY-00000466,ORD-00000466,CARD,APPROVED,253.74
PAY-00000467,ORD-00000467,CARD,APPROVED,468.51
PAY-00000468,ORD-00000468,CASH,APPROVED,544.27
PAY-00000469,ORD-00000469,CASH,APPROVED,704.56
PAY-00000470,ORD-00000470,CARD,APPROVED,165.08
PAY-00000471,ORD-00000471,CASH,APPROVED,144.15
PAY-00000472,ORD-00000472,CASH,APPROVED,83.08
PAY-00000473,ORD-00000473,CASH,APPROVED,188.06
PAY-00000474,ORD-00000474,WALLET,APPROVED,563.87
PAY-00000475,ORD-00000475,CARD,APPROVED,736.7
PAY-00000476,ORD-00000476,CASH,APPROVED,548.84
PAY-00000477,ORD-00000477,WALLET,APPROVED,367.44
PAY-00000478,ORD-00000478,TRANSFER,REJECTED,0.0
PAY-00000479,ORD-00000479,CASH,APPROVED,514.01
PAY-00000480,ORD-00000480,CARD,APPROVED,658.58
PAY-00000481,ORD-00000481,CASH,APPROVED,750.68
PAY-00000482,ORD-00000482,TRANSFER,APPROVED,283.01
PAY-00000483,ORD-00000483,CARD,APPROVED,80.46
PAY-00000484,ORD-00000484,CARD,APPROVED,463.35
PAY-00000485,ORD-00000485,TRANSFER,APPROVED,714.79
PAY-00000486,ORD-00000486,WALLET,APPROVED,234.68
PAY-00000487,ORD-00000487,WALLET,APPROVED,585.85
PAY-00000488,ORD-00000488,CASH,APPROVED,102.27
PAY-00000489,ORD-00000489,CARD,APPROVED,524.08
PAY-00000490,ORD-00000490,CASH,APPROVED,148.41
PAY-00000491,ORD-00000491,CARD,APPROVED,829.68
PAY-00000492,ORD-00000492,TRANSFER,APPROVED,318.61
PAY-00000493,ORD-00000493,CARD,APPROVED,101.4
PAY-00000494,ORD-00000494,CARD,APPROVED,54.54
PAY-00000495,ORD-00000495,TRANSFER,APPROVED,614.27
PAY-00000496,ORD-00000496,WALLET,APPROVED,156.72
PAY-00000497,ORD-00000497,TRANSFER,APPROVED,572.34
PAY-00000498,ORD-00000498,CARD,APPROVED,558.48
PAY-00000499,ORD-00000499,TRANSFER,APPROVED,205.09
PAY-00000500,ORD-00000500,CARD,APPROVED,786.7
PAY-00000501,ORD-00000501,WALLET,APPROVED,608.57
PAY-00000502,ORD-00000502,WALLET,APPROVED,556.01
PAY-00000503,ORD-00000503,CARD,APPROVED,735.16
PAY-00000504,ORD-00000504,WALLET,APPROVED,133.54
PAY-00000505,ORD-00000505,TRANSFER,APPROVED,140.1
PAY-00000506,ORD-00000506,WALLET,APPROVED,179.39
PAY-00000507,ORD-00000507,CASH,APPROVED,448.33
PAY-00000508,ORD-00000508,WALLET,APPROVED,857.38
PAY-00000509,ORD-00000509,CASH,APPROVED,453.05
PAY-00000510,ORD-00000510,TRANSFER,APPROVED,88.16
PAY-00000511,ORD-00000511,WALLET,APPROVED,213.99
PAY-00000512,ORD-00000512,WALLET,APPROVED,692.84
PAY-00000513,ORD-00000513,WALLET,APPROVED,495.65
PAY-00000514,ORD-00000514,TRANSFER,APPROVED,405.61
PAY-00000515,ORD-00000515,TRANSFER,APPROVED,899.39
PAY-00000516,ORD-00000516,CASH,APPROVED,118.89
PAY-00000517,ORD-00000517,CARD,APPROVED,777.03
PAY-00000518,ORD-00000518,TRANSFER,APPROVED,734.97
PAY-00000519,ORD-00000519,WALLET,APPROVED,543.22
PAY-00000520,ORD-00000520,CASH,APPROVED,857.87
PAY-00000521,ORD-00000521,WALLET,APPROVED,678.83
PAY-00000522,ORD-00000522,WALLET,APPROVED,132.43
PAY-00000523,ORD-00000523,TRANSFER,APPROVED,526.02
PAY-00000524,ORD-00000524,CARD,APPROVED,718.22
PAY-00000525,ORD-00000525,WALLET,APPROVED,629.81
PAY-00000526,ORD-00000526,TRANSFER,APPROVED,17.19
PAY-00000527,ORD-00000527,CASH,APPROVED,420.73
PAY-00000528,ORD-00000528,WALLET,APPROVED,366.98
PAY-00000529,ORD-00000529,CASH,APPROVED,300.74
PAY-00000530,ORD-00000530,TRANSFER,APPROVED,444.52
PAY-00000531,ORD-00000531,TRANSFER,APPROVED,708.74
PAY-00000532,ORD-00000532,TRANSFER,APPROVED,892.78
PAY-00000533,ORD-00000533,TRANSFER,APPROVED,840.46
PAY-00000534,ORD-00000534,TRANSFER,APPROVED,603.09
PAY-00000535,ORD-00000535,CARD,APPROVED,683.38
PAY-00000536,ORD-00000536,CASH,APPROVED,436.97
PAY-00000537,ORD-00000537,CARD,APPROVED,630.6
PAY-00000538,ORD-00000538,CASH,APPROVED,437.76
PAY-00000539,ORD-00000539,WALLET,APPROVED,340.29
PAY-00000540,ORD-00000540,WALLET,APPROVED,513.51
PAY-00000541,ORD-00000541,CASH,APPROVED,570.85
PAY-00000542,ORD-00000542,WALLET,APPROVED,91.72
PAY-00000543,ORD-00000543,WALLET,APPROVED,326.11
PAY-00000544,ORD-00000544,WALLET,APPROVED,89.56
PAY-00000545,ORD-00000545,CARD,APPROVED,626.07
PAY-00000546,ORD-00000546,CARD,APPROVED,552.13
PAY-00000547,ORD-00000547,TRANSFER,APPROVED,717.49
PAY-00000548,ORD-00000548,CASH,APPROVED,540.63
PAY-00000549,ORD-00000549,WALLET,APPROVED,776.82
PAY-00000550,ORD-00000550,CASH,APPROVED,859.69
PAY-00000551,ORD-00000551,TRANSFER,APPROVED,247.03
PAY-00000552,ORD-00000552,TRANSFER,APPROVED,645.68
PAY-00000553,ORD-00000553,WALLET,APPROVED,489.86
PAY-00000554,ORD-00000554,TRANSFER,APPROVED,830.02
PAY-00000555,ORD-00000555,WALLET,APPROVED,534.0
PAY-00000556,ORD-00000556,TRANSFER,APPROVED,402.18
PAY-00000557,ORD-00000557,TRANSFER,APPROVED,833.3
PAY-00000558,ORD-00000558,WALLET,APPROVED,671.4
PAY-00000559,ORD-00000559,TRANSFER,APPROVED,635.83
PAY-00000560,ORD-00000560,TRANSFER,APPROVED,742.92
PAY-00000561,ORD-00000561,TRANSFER,APPROVED,119.48
PAY-00000562,ORD-00000562,CASH,APPROVED,71.53
PAY-00000563,ORD-00000563,CARD,APPROVED,467.04
PAY-00000564,ORD-00000564,CASH,APPROVED,240.78
PAY-00000565,ORD-00000565,TRANSFER,APPROVED,465.31
PAY-00000566,ORD-00000566,CARD,APPROVED,337.12
PAY-00000567,ORD-00000567,CASH,APPROVED,823.84
PAY-00000568,ORD-00000568,CASH,APPROVED,383.39
PAY-00000569,ORD-00000569,CASH,APPROVED,120.67
PAY-00000570,ORD-00000570,WALLET,APPROVED,471.46
PAY-00000571,ORD-00000571,TRANSFER,APPROVED,699.57
PAY-00000572,ORD-00000572,TRANSFER,APPROVED,192.59
PAY-00000573,ORD-00000573,CARD,APPROVED,538.65
PAY-00000574,ORD-00000574,CASH,APPROVED,231.94
PAY-00000575,ORD-00000575,TRANSFER,APPROVED,577.81
PAY-00000576,ORD-00000576,CASH,APPROVED,596.71
PAY-00000577,ORD-00000577,TRANSFER,APPROVED,483.89
PAY-00000578,ORD-00000578,CASH,APPROVED,97.33
PAY-00000579,ORD-00000579,TRANSFER,APPROVED,807.59
PAY-00000580,ORD-00000580,CARD,APPROVED,133.16
PAY-00000581,ORD-00000581,CASH,APPROVED,399.96
PAY-00000582,ORD-00000582,TRANSFER,APPROVED,293.78
PAY-00000583,ORD-00000583,CARD,APPROVED,255.68
PAY-00000584,ORD-00000584,CARD,APPROVED,108.51
PAY-00000585,ORD-00000585,TRANSFER,APPROVED,868.7
PAY-00000586,ORD-00000586,CASH,APPROVED,95.02
PAY-00000587,ORD-00000587,WALLET,APPROVED,773.07
PAY-00000588,ORD-00000588,CARD,APPROVED,58.32
PAY-00000589,ORD-00000589,TRANSFER,REFUNDED,0.0
PAY-00000590,ORD-00000590,WALLET,APPROVED,726.45
PAY-00000591,ORD-00000591,WALLET,APPROVED,743.95
PAY-00000592,ORD-00000592,WALLET,APPROVED,244.06
PAY-00000593,ORD-00000593,TRANSFER,APPROVED,586.7
PAY-00000594,ORD-00000594,CASH,APPROVED,848.92
PAY-00000595,ORD-00000595,CARD,APPROVED,364.57
PAY-00000596,ORD-00000596,TRANSFER,APPROVED,818.85
PAY-00000597,ORD-00000597,WALLET,APPROVED,561.02
PAY-00000598,ORD-00000598,CARD,APPROVED,92.63
PAY-00000599,ORD-00000599,CARD,APPROVED,894.77
PAY-00000600,ORD-00000600,WALLET,APPROVED,706.57
PAY-00000601,ORD-00000601,WALLET,APPROVED,174.14
PAY-00000602,ORD-00000602,CARD,APPROVED,892.51
PAY-00000603,ORD-00000603,CARD,REJECTED,0.0
PAY-00000604,ORD-00000604,CASH,APPROVED,826.77
PAY-00000605,ORD-00000605,CASH,APPROVED,720.69
PAY-00000606,ORD-00000606,TRANSFER,APPROVED,296.43
PAY-00000607,ORD-00000607,CARD,APPROVED,635.0
PAY-00000608,ORD-00000608,CASH,APPROVED,181.59
PAY-00000609,ORD-00000609,CARD,APPROVED,170.37
PAY-00000610,ORD-00000610,WALLET,APPROVED,438.02
PAY-00000611,ORD-00000611,CASH,APPROVED,172.05
PAY-00000612,ORD-00000612,WALLET,APPROVED,145.73
PAY-00000613,ORD-00000613,WALLET,APPROVED,776.69
PAY-00000614,ORD-00000614,WALLET,APPROVED,312.86
PAY-00000615,ORD-00000615,TRANSFER,APPROVED,865.19
PAY-00000616,ORD-00000616,WALLET,APPROVED,837.03
PAY-00000617,ORD-00000617,TRANSFER,APPROVED,349.87
PAY-00000618,ORD-00000618,CARD,APPROVED,16.59
PAY-00000619,ORD-00000619,CARD,APPROVED,697.18
PAY-00000620,ORD-00000620,CASH,REFUNDED,0.0
PAY-00000621,ORD-00000621,CASH,APPROVED,674.63
PAY-00000622,ORD-00000622,TRANSFER,APPROVED,607.97
PAY-00000623,ORD-00000623,CARD,APPROVED,200.57
PAY-00000624,ORD-00000624,CASH,APPROVED,652.57
PAY-00000625,ORD-00000625,CARD,APPROVED,797.83
PAY-00000626,ORD-00000626,CASH,APPROVED,748.49
PAY-00000627,ORD-00000627,CARD,APPROVED,80.23
PAY-00000628,ORD-00000628,WALLET,APPROVED,857.22
PAY-00000629,ORD-00000629,WALLET,APPROVED,499.14
PAY-00000630,ORD-00000630,WALLET,APPROVED,558.08
PAY-00000631,ORD-00000631,TRANSFER,APPROVED,399.27
PAY-00000632,ORD-00000632,CARD,APPROVED,505.39
PAY-00000633,ORD-00000633,CASH,APPROVED,278.2
PAY-00000634,ORD-00000634,TRANSFER,APPROVED,150.93
PAY-00000635,ORD-00000635,TRANSFER,APPROVED,568.21
PAY-00000636,ORD-00000636,WALLET,APPROVED,273.25
PAY-00000637,ORD-00000637,CARD,APPROVED,431.79
PAY-00000638,ORD-00000638,CASH,APPROVED,357.96
PAY-00000639,ORD-00000639,TRANSFER,APPROVED,248.02
PAY-00000640,ORD-00000640,CASH,APPROVED,680.73
PAY-00000641,ORD-00000641,WALLET,APPROVED,381.38
PAY-00000642,ORD-00000642,CARD,APPROVED,357.59
PAY-00000643,ORD-00000643,CASH,APPROVED,223.54
PAY-00000644,ORD-00000644,CASH,APPROVED,811.9
PAY-00000645,ORD-00000645,TRANSFER,APPROVED,685.11
PAY-00000646,ORD-00000646,CASH,APPROVED,389.69
PAY-00000647,ORD-00000647,CASH,APPROVED,570.1
PAY-00000648,ORD-00000648,TRANSFER,REFUNDED,0.0
PAY-00000649,ORD-00000649,WALLET,APPROVED,773.11
PAY-00000650,ORD-00000650,CARD,APPROVED,386.34
PAY-00000651,ORD-00000651,WALLET,APPROVED,868.88
PAY-00000652,ORD-00000652,TRANSFER,APPROVED,782.72
PAY-00000653,ORD-00000653,WALLET,APPROVED,594.49
PAY-00000654,ORD-00000654,TRANSFER,APPROVED,142.31
PAY-00000655,ORD-00000655,WALLET,APPROVED,792.88
PAY-00000656,ORD-00000656,CARD,APPROVED,808.87
PAY-00000657,ORD-00000657,WALLET,APPROVED,450.08
PAY-00000658,ORD-00000658,TRANSFER,APPROVED,877.18
PAY-00000659,ORD-00000659,TRANSFER,APPROVED,550.41
PAY-00000660,ORD-00000660,CARD,APPROVED,687.15
PAY-00000661,ORD-00000661,CARD,APPROVED,155.69
PAY-00000662,ORD-00000662,CASH,APPROVED,478.99
PAY-00000663,ORD-00000663,CARD,APPROVED,235.8
PAY-00000664,ORD-00000664,TRANSFER,APPROVED,743.8
PAY-00000665,ORD-00000665,CARD,APPROVED,447.58
PAY-00000666,ORD-00000666,CASH,APPROVED,319.66
PAY-00000667,ORD-00000667,WALLET,APPROVED,357.11
PAY-00000668,ORD-00000668,WALLET,APPROVED,614.76
PAY-00000669,ORD-00000669,TRANSFER,APPROVED,870.92
PAY-00000670,ORD-00000670,CASH,APPROVED,547.01
PAY-00000671,ORD-00000671,WALLET,APPROVED,642.79
PAY-00000672,ORD-00000672,WALLET,APPROVED,208.12
PAY-00000673,ORD-00000673,CARD,APPROVED,21.5
PAY-00000674,ORD-00000674,WALLET,APPROVED,540.49
PAY-00000675,ORD-00000675,TRANSFER,APPROVED,889.7
PAY-00000676,ORD-00000676,WALLET,APPROVED,857.69
PAY-00000677,ORD-00000677,TRANSFER,APPROVED,227.67
PAY-00000678,ORD-00000678,TRANSFER,APPROVED,617.47
PAY-00000679,ORD-00000679,CASH,REJECTED,0.0
PAY-00000680,ORD-00000680,TRANSFER,APPROVED,895.36
PAY-00000681,ORD-00000681,WALLET,APPROVED,579.91
PAY-00000682,ORD-00000682,WALLET,APPROVED,763.2
PAY-00000683,ORD-00000683,TRANSFER,APPROVED,101.38
PAY-00000684,ORD-00000684,WALLET,APPROVED,177.02
PAY-00000685,ORD-00000685,CARD,APPROVED,212.65
PAY-00000686,ORD-00000686,WALLET,APPROVED,533.23
PAY-00000687,ORD-00000687,CARD,APPROVED,531.46
PAY-00000688,ORD-00000688,TRANSFER,APPROVED,457.92
PAY-00000689,ORD-00000689,CARD,APPROVED,62.84
PAY-00000690,ORD-00000690,WALLET,APPROVED,888.66
PAY-00000691,ORD-00000691,CARD,APPROVED,648.37
PAY-00000692,ORD-00000692,WALLET,APPROVED,171.49
PAY-00000693,ORD-00000693,WALLET,APPROVED,699.58
PAY-00000694,ORD-00000694,CARD,APPROVED,398.83
PAY-00000695,ORD-00000695,CASH,APPROVED,487.4
PAY-00000696,ORD-00000696,WALLET,REJECTED,0.0
PAY-00000697,ORD-00000697,WALLET,APPROVED,235.21
PAY-00000698,ORD-00000698,CARD,APPROVED,354.44
PAY-00000699,ORD-00000699,CASH,APPROVED,272.38
PAY-00000700,ORD-00000700,TRANSFER,APPROVED,800.86
PAY-00000701,ORD-00000701,CASH,APPROVED,181.76
PAY-00000702,ORD-00000702,TRANSFER,APPROVED,213.52
PAY-00000703,ORD-00000703,WALLET,APPROVED,164.55
PAY-00000704,ORD-00000704,WALLET,APPROVED,241.37
PAY-00000705,ORD-00000705,CARD,APPROVED,593.41
PAY-00000706,ORD-00000706,CARD,APPROVED,124.38
PAY-00000707,ORD-00000707,CASH,APPROVED,572.83
PAY-00000708,ORD-00000708,CASH,APPROVED,550.99
PAY-00000709,ORD-00000709,TRANSFER,APPROVED,119.2
PAY-00000710,ORD-00000710,CARD,APPROVED,703.49
PAY-00000711,ORD-00000711,WALLET,APPROVED,377.63
PAY-00000712,ORD-00000712,CARD,APPROVED,440.39
PAY-00000713,ORD-00000713,CARD,APPROVED,754.18
PAY-00000714,ORD-00000714,WALLET,APPROVED,81.42
PAY-00000715,ORD-00000715,CARD,APPROVED,419.22
PAY-00000716,ORD-00000716,CASH,APPROVED,734.66
PAY-00000717,ORD-00000717,WALLET,APPROVED,613.94
PAY-00000718,ORD-00000718,TRANSFER,APPROVED,137.48
PAY-00000719,ORD-00000719,TRANSFER,REJECTED,0.0
PAY-00000720,ORD-00000720,WALLET,APPROVED,369.69
PAY-00000721,ORD-00000721,WALLET,APPROVED,438.25
PAY-00000722,ORD-00000722,WALLET,APPROVED,657.87
PAY-00000723,ORD-00000723,CASH,APPROVED,821.44
PAY-00000724,ORD-00000724,WALLET,APPROVED,351.08
PAY-00000725,ORD-00000725,CASH,APPROVED,446.99
PAY-00000726,ORD-00000726,WALLET,APPROVED,594.65
PAY-00000727,ORD-00000727,CASH,APPROVED,525.33
PAY-00000728,ORD-00000728,CASH,APPROVED,624.09
PAY-00000729,ORD-00000729,CARD,APPROVED,602.38
PAY-00000730,ORD-00000730,TRANSFER,APPROVED,841.92
PAY-00000731,ORD-00000731,WALLET,APPROVED,450.11
PAY-00000732,ORD-00000732,TRANSFER,APPROVED,502.19
PAY-00000733,ORD-00000733,TRANSFER,APPROVED,724.12
PAY-00000734,ORD-00000734,CARD,APPROVED,882.89
PAY-00000735,ORD-00000735,TRANSFER,APPROVED,46.71
PAY-00000736,ORD-00000736,WALLET,REFUNDED,0.0
PAY-00000737,ORD-00000737,CASH,APPROVED,63.03
PAY-00000738,ORD-00000738,WALLET,APPROVED,545.96
PAY-00000739,ORD-00000739,WALLET,APPROVED,687.0
PAY-00000740,ORD-00000740,TRANSFER,APPROVED,345.89
PAY-00000741,ORD-00000741,TRANSFER,APPROVED,649.42
PAY-00000742,ORD-00000742,WALLET,APPROVED,180.98
PAY-00000743,ORD-00000743,WALLET,APPROVED,706.56
PAY-00000744,ORD-00000744,TRANSFER,APPROVED,575.42
PAY-00000745,ORD-00000745,CASH,APPROVED,536.54
PAY-00000746,ORD-00000746,CASH,APPROVED,57.99
PAY-00000747,ORD-00000747,WALLET,APPROVED,464.87
PAY-00000748,ORD-00000748,CASH,APPROVED,736.49
PAY-00000749,ORD-00000749,WALLET,APPROVED,355.43
PAY-00000750,ORD-00000750,CARD,APPROVED,867.78
PAY-00000751,ORD-00000751,TRANSFER,APPROVED,548.23
PAY-00000752,ORD-00000752,WALLET,APPROVED,499.81
PAY-00000753,ORD-00000753,WALLET,APPROVED,567.39
PAY-00000754,ORD-00000754,CASH,APPROVED,590.33
PAY-00000755,ORD-00000755,WALLET,APPROVED,300.31
PAY-00000756,ORD-00000756,CARD,APPROVED,849.27
PAY-00000757,ORD-00000757,CASH,APPROVED,764.86
PAY-00000758,ORD-00000758,TRANSFER,APPROVED,143.61
PAY-00000759,ORD-00000759,CARD,APPROVED,157.43
PAY-00000760,ORD-00000760,WALLET,APPROVED,276.2
PAY-00000761,ORD-00000761,CARD,APPROVED,105.69
PAY-00000762,ORD-00000762,WALLET,APPROVED,672.04
PAY-00000763,ORD-00000763,CARD,APPROVED,56.58
PAY-00000764,ORD-00000764,WALLET,REFUNDED,0.0
PAY-00000765,ORD-00000765,CASH,APPROVED,821.67
PAY-00000766,ORD-00000766,CARD,APPROVED,498.75
PAY-00000767,ORD-00000767,WALLET,APPROVED,172.02
PAY-00000768,ORD-00000768,TRANSFER,APPROVED,120.63
PAY-00000769,ORD-00000769,TRANSFER,APPROVED,531.83
PAY-00000770,ORD-00000770,WALLET,APPROVED,836.84
PAY-00000771,ORD-00000771,CARD,APPROVED,521.82
PAY-00000772,ORD-00000772,TRANSFER,APPROVED,861.93
PAY-00000773,ORD-00000773,WALLET,APPROVED,490.28
PAY-00000774,ORD-00000774,TRANSFER,APPROVED,274.81
PAY-00000775,ORD-00000775,WALLET,APPROVED,511.78
PAY-00000776,ORD-00000776,CARD,APPROVED,321.22
PAY-00000777,ORD-00000777,CASH,REJECTED,0.0
PAY-00000778,ORD-00000778,TRANSFER,APPROVED,655.72
PAY-00000779,ORD-00000779,CASH,APPROVED,409.32
PAY-00000780,ORD-00000780,CARD,APPROVED,87.88
PAY-00000781,ORD-00000781,WALLET,APPROVED,72.94
PAY-00000782,ORD-00000782,CARD,APPROVED,390.43
PAY-00000783,ORD-00000783,CARD,APPROVED,846.68
PAY-00000784,ORD-00000784,WALLET,APPROVED,308.57
PAY-00000785,ORD-00000785,CASH,APPROVED,523.84
PAY-00000786,ORD-00000786,TRANSFER,APPROVED,372.94
PAY-00000787,ORD-00000787,CARD,APPROVED,582.66
PAY-00000788,ORD-00000788,CARD,APPROVED,765.7
PAY-00000789,ORD-00000789,TRANSFER,APPROVED,281.7
PAY-00000790,ORD-00000790,CARD,APPROVED,599.74
PAY-00000791,ORD-00000791,TRANSFER,APPROVED,720.14
PAY-00000792,ORD-00000792,TRANSFER,APPROVED,799.98
PAY-00000793,ORD-00000793,CASH,APPROVED,24.87
PAY-00000794,ORD-00000794,CASH,APPROVED,521.86
PAY-00000795,ORD-00000795,WALLET,APPROVED,671.17
PAY-00000796,ORD-00000796,CASH,REJECTED,0.0
PAY-00000797,ORD-00000797,CASH,APPROVED,175.5
PAY-00000798,ORD-00000798,CASH,APPROVED,840.15
PAY-00000799,ORD-00000799,CARD,APPROVED,609.44
PAY-00000800,ORD-00000800,WALLET,APPROVED,307.8
PAY-00000801,ORD-00000801,CASH,APPROVED,76.78
PAY-00000802,ORD-00000802,WALLET,APPROVED,285.52
PAY-00000803,ORD-00000803,CASH,APPROVED,863.41
PAY-00000804,ORD-00000804,CASH,APPROVED,582.14
PAY-00000805,ORD-00000805,WALLET,APPROVED,424.62
PAY-00000806,ORD-00000806,TRANSFER,APPROVED,586.31
PAY-00000807,ORD-00000807,WALLET,APPROVED,664.19
PAY-00000808,ORD-00000808,TRANSFER,APPROVED,573.99
PAY-00000809,ORD-00000809,CARD,APPROVED,203.29
PAY-00000810,ORD-00000810,WALLET,APPROVED,701.05
PAY-00000811,ORD-00000811,TRANSFER,APPROVED,458.49
PAY-00000812,ORD-00000812,CASH,APPROVED,765.46
PAY-00000813,ORD-00000813,CARD,APPROVED,139.23
PAY-00000814,ORD-00000814,WALLET,APPROVED,442.9
PAY-00000815,ORD-00000815,TRANSFER,APPROVED,341.95
PAY-00000816,ORD-00000816,TRANSFER,APPROVED,827.34
PAY-00000817,ORD-00000817,WALLET,APPROVED,872.07
PAY-00000818,ORD-00000818,TRANSFER,APPROVED,519.59
PAY-00000819,ORD-00000819,WALLET,APPROVED,754.39
PAY-00000820,ORD-00000820,TRANSFER,APPROVED,738.25
PAY-00000821,ORD-00000821,CASH,APPROVED,137.99
PAY-00000822,ORD-00000822,WALLET,APPROVED,180.41
PAY-00000823,ORD-00000823,WALLET,APPROVED,307.25
PAY-00000824,ORD-00000824,CARD,APPROVED,157.7
PAY-00000825,ORD-00000825,CASH,APPROVED,522.54
PAY-00000826,ORD-00000826,TRANSFER,APPROVED,144.98
PAY-00000827,ORD-00000827,TRANSFER,REJECTED,0.0
PAY-00000828,ORD-00000828,WALLET,APPROVED,206.69
PAY-00000829,ORD-00000829,TRANSFER,APPROVED,378.53
PAY-00000830,ORD-00000830,CARD,APPROVED,655.91
PAY-00000831,ORD-00000831,CARD,APPROVED,349.72
PAY-00000832,ORD-00000832,WALLET,APPROVED,461.36
PAY-00000833,ORD-00000833,TRANSFER,APPROVED,812.92
PAY-00000834,ORD-00000834,CASH,APPROVED,97.47
PAY-00000835,ORD-00000835,TRANSFER,APPROVED,808.82
PAY-00000836,ORD-00000836,CASH,APPROVED,342.78
PAY-00000837,ORD-00000837,TRANSFER,REJECTED,0.0
PAY-00000838,ORD-00000838,CASH,APPROVED,818.46
PAY-00000839,ORD-00000839,CARD,APPROVED,240.25
PAY-00000840,ORD-00000840,CARD,APPROVED,790.94
PAY-00000841,ORD-00000841,TRANSFER,APPROVED,119.28
PAY-00000842,ORD-00000842,WALLET,APPROVED,109.33
PAY-00000843,ORD-00000843,CARD,APPROVED,389.85
PAY-00000844,ORD-00000844,TRANSFER,APPROVED,380.71
PAY-00000845,ORD-00000845,CASH,APPROVED,506.1
PAY-00000846,ORD-00000846,CARD,APPROVED,367.34
PAY-00000847,ORD-00000847,TRANSFER,APPROVED,410.24
PAY-00000848,ORD-00000848,TRANSFER,APPROVED,369.5
PAY-00000849,ORD-00000849,WALLET,APPROVED,868.64
PAY-00000850,ORD-00000850,CASH,APPROVED,400.31
PAY-00000851,ORD-00000851,TRANSFER,APPROVED,656.18
PAY-00000852,ORD-00000852,TRANSFER,APPROVED,867.72
PAY-00000853,ORD-00000853,CASH,APPROVED,193.51
PAY-00000854,ORD-00000854,TRANSFER,APPROVED,44.74
PAY-00000855,ORD-00000855,WALLET,APPROVED,611.51
PAY-00000856,ORD-00000856,TRANSFER,APPROVED,259.2
PAY-00000857,ORD-00000857,TRANSFER,APPROVED,473.2
PAY-00000858,ORD-00000858,CARD,APPROVED,657.63
PAY-00000859,ORD-00000859,CARD,APPROVED,259.71
PAY-00000860,ORD-00000860,CASH,APPROVED,246.08
PAY-00000861,ORD-00000861,CASH,APPROVED,315.87
PAY-00000862,ORD-00000862,WALLET,APPROVED,523.78
PAY-00000863,ORD-00000863,TRANSFER,APPROVED,696.42
PAY-00000864,ORD-00000864,CARD,APPROVED,808.42
PAY-00000865,ORD-00000865,WALLET,APPROVED,353.67
PAY-00000866,ORD-00000866,CARD,APPROVED,380.0
PAY-00000867,ORD-00000867,TRANSFER,APPROVED,97.31
PAY-00000868,ORD-00000868,CARD,APPROVED,839.29
PAY-00000869,ORD-00000869,WALLET,APPROVED,853.2
PAY-00000870,ORD-00000870,TRANSFER,APPROVED,191.7
PAY-00000871,ORD-00000871,TRANSFER,APPROVED,194.45
PAY-00000872,ORD-00000872,WALLET,APPROVED,121.09
PAY-00000873,ORD-00000873,TRANSFER,APPROVED,691.36
PAY-00000874,ORD-00000874,CARD,APPROVED,450.72
PAY-00000875,ORD-00000875,CASH,APPROVED,449.36
PAY-00000876,ORD-00000876,WALLET,APPROVED,211.55
PAY-00000877,ORD-00000877,CARD,APPROVED,493.58
PAY-00000878,ORD-00000878,TRANSFER,APPROVED,121.53
PAY-00000879,ORD-00000879,CASH,APPROVED,201.52
PAY-00000880,ORD-00000880,CARD,APPROVED,247.62
PAY-00000881,ORD-00000881,WALLET,APPROVED,456.41
PAY-00000882,ORD-00000882,TRANSFER,APPROVED,262.47
PAY-00000883,ORD-00000883,WALLET,APPROVED,652.92
PAY-00000884,ORD-00000884,CARD,APPROVED,188.52
PAY-00000885,ORD-00000885,CASH,APPROVED,23.62
PAY-00000886,ORD-00000886,CARD,APPROVED,294.42
PAY-00000887,ORD-00000887,CARD,APPROVED,102.59
PAY-00000888,ORD-00000888,TRANSFER,APPROVED,100.23
PAY-00000889,ORD-00000889,WALLET,APPROVED,508.38
PAY-00000890,ORD-00000890,CARD,APPROVED,325.72
PAY-00000891,ORD-00000891,CARD,APPROVED,590.13
PAY-00000892,ORD-00000892,CASH,APPROVED,466.74
PAY-00000893,ORD-00000893,CASH,APPROVED,268.57
PAY-00000894,ORD-00000894,WALLET,APPROVED,556.89
PAY-00000895,ORD-00000895,WALLET,APPROVED,216.97
PAY-00000896,ORD-00000896,TRANSFER,APPROVED,364.98
PAY-00000897,ORD-00000897,WALLET,APPROVED,476.03
PAY-00000898,ORD-00000898,CASH,APPROVED,222.65
PAY-00000899,ORD-00000899,WALLET,APPROVED,366.39
